Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201262167,4104,190051088,,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,1  BLK  UNIVERSITY BLV E,SILVER SPRING,MD,20901,MCPD,School/College,H,3H2,156,1,,UNIVERSITY,E,BLV,10/24/2019 11:00:00 AM,,39.020392231,-77.012776323,3D,"(39.0204, -77.0128)"
201272462,3562,200000494,01/03/2020 06:50:06 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20904,MCPD,Street - In vehicle,I,3I1,146,,,BROADBIRCH,,DR,01/03/2020 06:56:00 PM,,39.055614335,-76.961787454,3D,"(39.0556, -76.9618)"
201262210,3562,190050995,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,668,,,GEORGIA,,AVE,10/23/2019 08:20:00 PM,,38.98870419,-77.026665524,3D,"(38.9887, -77.0267)"
201262218,4104,190051004,,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,093,,,SILVER SPRING,,AVE,10/23/2019 09:40:00 PM,,38.991702125,-77.024041092,3D,"(38.9917, -77.024)"
201262263,2399,190051208,10/24/2019 08:56:44 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),BETHESDA,,BETHESDA,MD,20889,MCPD,Air/Bus/Train/Metro Terminal,E,2E2,073,,,ROCKVILLE,,PIK,10/23/2019 06:50:00 PM,10/23/2019 10:30:00 PM,38.999495898,-77.096901251,2D,"(38.9995, -77.0969)"
201087242,9106,16033435,,90Z,1,Other,All Other Offenses,MENTAL ILLNESS,GERMANTOWN,18000 BLK  COTTAGE GARDEN DR,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N2,448,18000,,COTTAGE GARDEN,,DR,07/01/2016 10:32:00 PM,,39.152520177,-77.274600595,5D,"(39.1525, -77.2746)"
201262359,9199,190051312,,90Z,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,300 BLK  NORWOOD RD,SILVER SPRING,MD,20905,MCPD,School/College,J,4J1,372,300,,NORWOOD,,RD,10/23/2019 03:00:00 PM,10/24/2019 09:30:00 AM,39.114128138,-77.014686087,4D,"(39.1141, -77.0147)"
201262366,2305,190051327,10/25/2019 09:55:55 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,14900 BLK  BROWNSTONE DR,BURTONSVILLE,MD,20866,MCPD,Residence - Driveway,I,3I2,384,14900,,BROWNSTONE,,DR,10/24/2019 08:00:00 PM,10/25/2019 08:00:00 AM,39.101462396,-76.949412959,3D,"(39.1015, -76.9494)"
201262377,2308,190051334,10/25/2019 03:51:19 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,5500 BLK  FRIENDSHIP BLV,CHEVY CHASE,MD,20815,MCPD,Residence - Other,E,2E1,516,5500,,FRIENDSHIP,,BLV,10/25/2019 11:30:00 AM,10/25/2019 12:30:00 PM,38.963039788,-77.089072926,2D,"(38.963, -77.0891)"
201201682,2404,180040559,08/15/2018 09:16:22 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,,SILVER SPRING,MD,20904,MCPD,Parking Lot - Other,I,3I1,145,,,STEWART,,LA,08/14/2018 06:15:00 PM,08/15/2018 08:30:00 AM,39.046293366,-76.986623589,3D,"(39.0463, -76.9866)"
201262304,3562,190051130,10/24/2019 01:33:22 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,11300 BLK  NEWPORT MILL RD,SILVER SPRING,MD,20895,MCPD,School/College,L,4L2,318,11300,,NEWPORT MILL,,RD,10/24/2019 01:33:00 PM,10/24/2019 02:45:00 PM,39.04172731,-77.06974811,4D,"(39.0417, -77.0697)"
201262283,2308,190050849,10/23/2019 05:14:14 AM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,19100 BLK  MONTGOMERY VILLAGE AVE,MONTGOMERY VILLAGE,MD,20886,MCPD,Retail - Drug Store/Pharmacy,R,6R2,546,19100,,MONTGOMERY VILLAGE,,AVE,10/23/2019 04:30:00 AM,10/23/2019 04:40:00 AM,39.169737807,-77.204385961,6D,"(39.1697, -77.2044)"
201265759,3562,190055083,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,14100 BLK  OLD COLUMBIA PIK,BURTONSVILLE,MD,20866,MCPD,School/College,I,3I2,384,14100,,OLD COLUMBIA,,PIK,11/15/2019 10:45:00 AM,,39.087747452,-76.949368277,3D,"(39.0877, -76.9494)"
201272497,2601,200000978,01/06/2020 06:20:06 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,ROCKVILLE,300 BLK  EDMONSTON DR,ROCKVILLE,MD,20851,MCPD,Residence - Single Family,A,1A2,291,300,,EDMONSTON,,DR,01/03/2020 06:20:00 PM,01/06/2020 07:00:00 PM,39.079513843,-77.130758655,1D,"(39.0795, -77.1308)"
201272507,5404,200000996,01/07/2020 12:00:01 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,ROCKVILLE,800 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,MCPD,Street - In vehicle,A,1A2,274,800,,ROCKVILLE,,PIK,01/07/2020 12:00:00 AM,,39.077610888,-77.140147508,1D,"(39.0776, -77.1401)"
201262458,2305,190051268,10/25/2019 09:05:15 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,1700 BLK  WILMART ST,ROCKVILLE,MD,20852,MCPD,Street - Residential,A,1A1,268,1700,,WILMART,,ST,10/25/2019 05:00:00 AM,10/25/2019 08:15:00 AM,39.056967499,-77.131704353,1D,"(39.057, -77.1317)"
201262460,2411,190051460,,90Z,1,Crime Against Society,All Other Offenses,UNAUTHORIZED USE OF VEHICLE (INCLUDES JOY RIDING),GERMANTOWN,20000 BLK  AIRCRAFT DR,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,N,5N1,702,20000,,AIRCRAFT,,DR,10/26/2019 05:45:00 AM,10/26/2019 06:00:00 AM,39.184031954,-77.261764879,5D,"(39.184, -77.2618)"
201262471,2305,190051304,10/25/2019 01:27:43 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,11200 BLK  MARCLIFF RD,ROCKVILLE,MD,20852,MCPD,Residence - Driveway,E,2E3,199,11200,,MARCLIFF,,RD,10/24/2019 08:00:00 PM,10/25/2019 08:00:00 AM,39.040191977,-77.131314794,2D,"(39.0402, -77.1313)"
201262473,2305,190051467,10/26/2019 08:01:38 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,10200 BLK  GREEN FOREST DR,SILVER SPRING,MD,20903,MCPD,Street - Residential,H,3H2,140,10200,,GREEN FOREST,,DR,10/25/2019 07:10:00 PM,10/26/2019 07:00:00 AM,39.021565297,-76.97053304,3D,"(39.0216, -76.9705)"
201262477,2308,190051289,10/25/2019 11:15:41 AM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,900 BLK  ELLSWORTH DR,SILVER SPRING,MD,20910,MCPD,Restaurant,G,3G1,109,900,,ELLSWORTH,,DR,10/16/2019 06:30:00 PM,10/16/2019 11:30:00 PM,38.996854943,-77.025432459,3D,"(38.9969, -77.0254)"
201087245,2303,16033396,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,15700 BLK  SHADY GROVE RD,GAITHERSBURG,MD,20878,GPD,Retail - Department/Discount Store,P,6P3,435,15700,,SHADY GROVE,,RD,07/01/2016 08:32:00 PM,07/01/2016 08:40:00 PM,39.113274097,-77.186564682,6D,"(39.1133, -77.1866)"
201262504,1399,190051543,10/26/2019 03:38:45 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,1  BLK W MONTGOMERY AVE,ROCKVILLE,MD,20850,RCPD,School/College,A,1A3,255,1,W,MONTGOMERY,,AVE,10/14/2019 09:00:00 AM,10/19/2019 09:00:00 AM,39.084183754,-77.152957068,1D,"(39.0842, -77.153)"
201262510,2399,190051387,10/25/2019 08:17:07 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,18700 BLK  MONTGOMERY VILLAGE AVE,MONTGOMERY VILLAGE,MD,20886,MCPD,Park,R,6R1,505,18700,,MONTGOMERY VILLAGE,,AVE,10/25/2019 06:00:00 PM,10/25/2019 06:50:00 PM,39.163473547,-77.203253901,6D,"(39.1635, -77.2033)"
201265813,5403,190055512,11/17/2019 07:04:58 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Residential,G,3G2,175,,,FOREST GLEN,,RD,11/17/2019 07:04:00 PM,,39.015332401,-77.049200235,3D,"(39.0153, -77.0492)"
201265813,5404,190055512,11/17/2019 07:04:58 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Residential,G,3G2,175,,,FOREST GLEN,,RD,11/17/2019 07:04:00 PM,,39.015332401,-77.049200235,3D,"(39.0153, -77.0492)"
201272540,9113,200000358,01/03/2020 07:11:01 AM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,SILVER SPRING,11500 BLK  STEWART LA,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I1,145,11500,,STEWART,,LA,01/03/2020 07:11:00 AM,,39.045501479,-76.983216974,3D,"(39.0455, -76.9832)"
201272575,2202,200001052,01/07/2020 10:51:05 AM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,BETHESDA,10900 BLK  BARN WOOD LA,POTOMAC,MD,20854,MCPD,Residence - Single Family,E,2E4,231,10900,,BARN WOOD,,LA,01/04/2020 02:00:00 PM,01/07/2020 10:30:00 AM,39.033141935,-77.218790532,2D,"(39.0331, -77.2188)"
201262593,9107,190051655,10/27/2019 09:57:27 AM,90Z,1,Other,All Other Offenses,MISSING PERSON,GERMANTOWN,13300 BLK  RUSHING WATER WAY,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N2,594,13300,,RUSHING WATER,,WAY,10/26/2019 02:00:00 AM,,39.158407083,-77.272189119,5D,"(39.1584, -77.2722)"
201265841,5404,190055532,11/17/2019 10:41:24 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,13300 BLK  ARCTIC AVE,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,341,13300,,ARCTIC,,AVE,11/17/2019 10:41:00 PM,11/17/2019 12:00:00 AM,39.073871571,-77.099327587,4D,"(39.0739, -77.0993)"
201200848,4102,180039446,08/08/2018 09:48:55 PM,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - SELL,GERMANTOWN,23200 BLK  STRINGTOWN RD,CLARKSBURG,MD,20871,MCPD,Restaurant,M,5M3,476,23200,,STRINGTOWN,,RD,08/08/2018 08:30:00 PM,,39.237533797,-77.277898076,5D,"(39.2375, -77.2779)"
201262595,9042,190051661,10/27/2019 10:43:52 AM,90Z,1,Other,All Other Offenses,SUICIDE - ATTEMPT,MONTGOMERY VILLAGE,700 BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Commercial,R,6R1,548,700,,RUSSELL,,AVE,10/27/2019 10:42:00 AM,,39.150669959,-77.204063076,6D,"(39.1507, -77.2041)"
201087246,5311,16033455,,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,,SILVER SPRING,MD,20902,MCPD,Street - Alley,L,4L2,324,,,TRIANGLE,,LA,07/02/2016 01:10:00 AM,,39.040498534,-77.052445704,4D,"(39.0405, -77.0524)"
201272601,9113,200001105,01/07/2020 02:15:03 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,SILVER SPRING,200 BLK  NORTHWEST TER,SILVER SPRING,MD,20901,MCPD,Residence - Single Family,H,3H2,152,200,,NORTHWEST,,TER,01/07/2020 02:15:00 PM,,39.037998484,-77.005884205,3D,"(39.038, -77.0059)"
201087247,4104,16033412,,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,GERMANTOWN,19700 BLK  FREDERICK RD,GERMANTOWN,MD,20874,MCPD,Parking Lot - Commercial,M,5M1,470,19700,,FREDERICK,,RD,07/01/2016 09:44:00 PM,07/01/2016 12:00:00 AM,39.178539095,-77.238523571,5D,"(39.1785, -77.2385)"
201087248,5404,16033444,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,18300 BLK  CONTOUR RD,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - Commercial,R,6R1,505,18300,,CONTOUR,,RD,07/01/2016 11:29:00 PM,,39.155704861,-77.198181914,6D,"(39.1557, -77.1982)"
201272639,2399,200001145,01/07/2020 04:32:27 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,19500 BLK  GUNNERS BRANCH RD,GERMANTOWN,MD,20876,MCPD,Street - In vehicle,M,5M1,469,19500,,GUNNERS BRANCH,,RD,01/07/2020 04:32:00 PM,,39.175278738,-77.240987265,5D,"(39.1753, -77.241)"
201266030,2404,190055818,11/19/2019 10:44:37 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,WHEATON,12600 BLK  LAYHILL RD,SILVER SPRING,MD,20906,MCPD,Street - Residential,J,4J1,368,12600,,LAYHILL,,RD,11/16/2019 01:00:00 PM,11/19/2019 10:30:00 AM,39.063256674,-77.050262837,4D,"(39.0633, -77.0503)"
201111975,2604,16064367,,26C,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,BETHESDA,7100 BLK  WOODMONT AVE,CHEVY CHASE,MD,,MCPD,Other/Unknown,D,2D2,031,7100,,WOODMONT,,AVE,11/28/2016 12:00:00 AM,,38.979952443,-77.093042841,2D,"(38.98, -77.093)"
201272680,1399,200001186,01/07/2020 09:29:06 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,23600 BLK  OVERLOOK PARK DR,CLARKSBURG,MD,20871,MCPD,Residence - Apartment/Condo,M,5M3,599,23600,,OVERLOOK PARK,,DR,01/07/2020 09:00:00 PM,01/07/2020 09:15:00 PM,39.243714775,-77.277207519,5D,"(39.2437, -77.2772)"
201272695,5404,200001213,01/08/2020 01:52:31 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,,SILVER SPRING,MD,20902,MCPD,Street - Commercial,L,4L1,366,,,GEORGIA,,AVE,01/08/2020 02:15:00 AM,,39.055842178,-77.049959834,4D,"(39.0558, -77.05)"
201266099,9199,190055990,11/20/2019 09:09:33 AM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,2200 BLK  LUZERNE AVE,SILVER SPRING,MD,20910,MCPD,Residence - Driveway,G,3G2,083,2200,,LUZERNE,,AVE,11/20/2019 05:20:00 AM,11/20/2019 09:09:00 AM,39.005171245,-77.047726335,3D,"(39.0052, -77.0477)"
201272712,9113,200001029,01/07/2020 09:03:00 AM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,BETHESDA,8100 BLK  WOODMONT AVE,BETHESDA,MD,20814,MCPD,Commercial - Office Building,D,2D2,049,8100,,WOODMONT,,AVE,01/07/2020 09:03:00 AM,,38.990868898,-77.096634819,2D,"(38.9909, -77.0966)"
201272728,5404,200000688,01/04/2020 11:09:55 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,GERMANTOWN,,GERMANTOWN,MD,20876,MCPD,Street - In vehicle,M,5M1,470,,,MADRIGAL,,DR,01/04/2020 10:55:00 PM,,39.181553431,-77.229052288,5D,"(39.1816, -77.2291)"
201262767,1399,190051814,10/28/2019 09:04:22 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,19600 BLK  WOOTTON AVE,POOLESVILLE,MD,20837,MCPD,Residence -Townhouse/Duplex,B,1B3,499,19600,,WOOTTON,,AVE,10/28/2019 09:02:00 AM,10/28/2019 11:00:00 AM,39.142227702,-77.408742453,1D,"(39.1422, -77.4087)"
201242140,2303,190026171,06/01/2019 04:26:33 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,MCPD,Retail - Mall,E,2E3,204,7100,,DEMOCRACY,,BLV,06/01/2019 11:32:00 PM,,39.02208378,-77.147415794,2D,"(39.0221, -77.1474)"
201239935,2902,190023408,05/17/2019 08:21:01 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,GERMANTOWN,13000 BLK  THUNDERHEAD DR,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N1,702,13000,,THUNDERHEAD,,DR,05/17/2019 08:20:00 PM,,39.188080845,-77.269750826,5D,"(39.1881, -77.2698)"
201265899,1103,190055631,,11A,1,Crime Against Person,Forcible Rape,RAPE - STRONG-ARM,MONTGOMERY VILLAGE,1  BLK  SPARROW VALLEY CT,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence - Single Family,R,6R2,504,1,,SPARROW VALLEY,,CT,11/08/2019 09:30:00 PM,,39.188492598,-77.192240976,6D,"(39.1885, -77.1922)"
201266160,1216,190056097,11/20/2019 05:39:18 PM,120,1,Crime Against Property,Robbery,ROBBERY - STRONG ARM,GERMANTOWN,12800 BLK  PINNACLE DR,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N1,702,12800,,PINNACLE,,DR,11/20/2019 05:39:00 PM,,39.180676036,-77.263617222,5D,"(39.1807, -77.2636)"
201262799,2308,190051928,10/28/2019 07:57:46 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,3100 BLK  GRACEFIELD RD,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I1,377,3100,,GRACEFIELD,,RD,10/21/2019 10:00:00 AM,10/27/2019 09:30:00 PM,39.052558044,-76.950839863,3D,"(39.0526, -76.9508)"
201087249,3564,16033405,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA (DESCRIBE OFFENSE),WHEATON,12300 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,MCPD,Jail/Prison,L,4L1,536,12300,,GEORGIA,,AVE,07/01/2016 08:27:00 PM,07/01/2016 08:45:00 PM,39.058065513,-77.050031511,4D,"(39.0581, -77.05)"
201262842,9107,190051966,10/29/2019 12:58:50 AM,90Z,1,Other,All Other Offenses,MISSING PERSON,MONTGOMERY VILLAGE,700 BLK  QUINCE ORCHARD BLV,GAITHERSBURG,MD,20878,GPD,Residence - Apartment/Condo,P,6P2,554,700,,QUINCE ORCHARD,,BLV,10/29/2019 12:58:00 AM,,39.141811828,-77.224489014,6D,"(39.1418, -77.2245)"
201266165,9113,190056095,11/20/2019 04:23:17 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,ROCKVILLE,1700 BLK  YALE PL,ROCKVILLE,MD,20850,MCPD,Residence - Other,A,1A3,244,1700,,YALE,,PL,11/20/2019 04:00:00 PM,11/20/2019 04:23:00 PM,39.103748763,-77.162161706,1D,"(39.1037, -77.1622)"
201272748,2305,200001030,01/07/2020 09:28:14 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,7500 BLK  OYSTER BAY WAY,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence - Driveway,R,6R2,714,7500,,OYSTER BAY,,WAY,01/06/2020 07:00:00 PM,01/07/2020 09:00:00 AM,39.188034193,-77.152319728,6D,"(39.188, -77.1523)"
201262855,2399,190051232,10/24/2019 11:25:26 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,5200 BLK  CROSSFIELD CT,ROCKVILLE,MD,20852,MCPD,Other/Unknown,A,1A2,303,5200,,CROSSFIELD,,CT,10/24/2019 08:22:00 PM,,39.056875423,-77.103949899,1D,"(39.0569, -77.1039)"
201262857,2305,190051472,10/26/2019 08:39:09 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,12400 BLK  DENLEY RD,SILVER SPRING,MD,20906,MCPD,Street - Residential,K,4K2,335,12400,,DENLEY,,RD,10/26/2019 12:00:00 AM,10/26/2019 08:20:00 AM,39.059380655,-77.06208036,4D,"(39.0594, -77.0621)"
201262859,2308,190051487,10/26/2019 10:51:09 AM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,WHEATON,1100 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20902,MCPD,Residence - Other,L,4L1,360,1100,,UNIVERSITY,W,BLV,10/19/2019 02:33:00 PM,10/26/2019 09:00:00 AM,39.035857246,-77.026917593,4D,"(39.0359, -77.0269)"
201262866,9105,190051518,10/26/2019 01:31:24 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,2100 BLK  LANIER DR,SILVER SPRING,MD,20910,MCPD,Other/Unknown,G,3G2,083,2100,,LANIER,,DR,10/26/2019 12:30:00 AM,,39.003693237,-77.045500313,3D,"(39.0037, -77.0455)"
201262868,2399,190051524,10/26/2019 01:45:45 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,400 BLK  HURLEY AVE,ROCKVILLE,MD,20850,MCPD,Other/Unknown,B,1B1,238,400,,HURLEY,,AVE,10/19/2019 10:00:00 AM,10/25/2019 02:00:00 PM,39.086767886,-77.179183242,1D,"(39.0868, -77.1792)"
201262871,2610,190051491,10/26/2019 11:36:12 AM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,WHEATON,2400 BLK  NORBECK FARM PL,OLNEY,MD,20832,MCPD,Other/Unknown,J,4J2,391,2400,,NORBECK FARM,,PL,10/10/2019 09:00:00 AM,,39.131376646,-77.048921368,4D,"(39.1314, -77.0489)"
201272758,9199,200001263,01/08/2020 11:14:05 AM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,2300 BLK  RANDOLPH RD,SILVER SPRING,MD,20902,MCPD,Residence - Single Family,L,4L1,366,2300,,RANDOLPH,,RD,01/08/2020 01:22:00 PM,,39.05855427,-77.048883448,4D,"(39.0586, -77.0489)"
201262883,2902,190052000,10/29/2019 09:57:46 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,2000 BLK  WESTCHESTER DR,SILVER SPRING,MD,20902,MCPD,Residence - Yard,L,4L2,356,2000,,WESTCHESTER,,DR,10/19/2019 09:00:00 AM,10/29/2019 06:00:00 PM,39.042117064,-77.043548602,4D,"(39.0421, -77.0435)"
201262895,9199,190051317,,90Z,1,Other,All Other Offenses,POLICE INFORMATION,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Department/Discount Store,M,5M1,701,20900,,FREDERICK,,RD,10/25/2019 02:00:00 PM,,39.198413208,-77.244945742,5D,"(39.1984, -77.2449)"
201087249,5311,16033405,,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,12300 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,MCPD,Retail - Department/Discount Store,L,4L1,536,12300,,GEORGIA,,AVE,07/01/2016 08:27:00 PM,07/01/2016 08:45:00 PM,39.058065513,-77.050031511,4D,"(39.0581, -77.05)"
201262904,2303,190052025,10/29/2019 11:24:18 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Retail - Sporting Goods,L,4L2,321,11100,,VEIRS MILL,,RD,10/29/2019 10:52:00 AM,10/29/2019 11:01:00 AM,39.037367372,-77.051662066,4D,"(39.0374, -77.0517)"
201087250,3582,16033433,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - BARBITURATE - POSSESS,GERMANTOWN,18500 BLK  NUTMEG PL,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N2,594,18500,,NUTMEG,,PL,07/01/2016 10:37:00 PM,07/01/2016 12:00:00 AM,39.160924805,-77.263149047,5D,"(39.1609, -77.2631)"
201262912,2501,190051994,10/29/2019 08:38:44 AM,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY OF CHECKS,WHEATON,2100 BLK  MARYMONT RD,SILVER SPRING,MD,20906,MCPD,Bank - ATM,K,4K1,347,2100,,MARYMONT,,RD,10/03/2019 08:38:00 AM,10/24/2019 12:00:00 PM,39.110828606,-77.045428554,4D,"(39.1108, -77.0454)"
201087251,2202,16033456,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,BETHESDA,4600 BLK  DORSET AVE,CHEVY CHASE,MD,20815,MCPD,Residence - Single Family,E,2E1,017,4600,,DORSET,,AVE,07/01/2016 11:40:00 PM,,38.967563721,-77.091751029,2D,"(38.9676, -77.0918)"
201249301,2605,190035078,07/23/2019 08:16:05 PM,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,ROCKVILLE,11500 BLK S GLEN RD,POTOMAC,MD,20854,MCPD,Residence - Single Family,B,1B2,230,11500,S,GLEN,,RD,05/15/2019 03:00:00 PM,,39.045021,-77.216868553,1D,"(39.045, -77.2169)"
201272839,1399,200001386,01/08/2020 07:08:17 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,2400 BLK  NORBECK RD,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,K,4K1,347,2400,,NORBECK,,RD,01/08/2020 06:30:00 PM,01/08/2020 07:08:00 PM,39.117434002,-77.049232172,4D,"(39.1174, -77.0492)"
201266221,9105,190055803,11/19/2019 09:53:19 AM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,671,,,VETERANS,,PL,11/19/2019 09:53:00 AM,,38.997916037,-77.024675223,3D,"(38.9979, -77.0247)"
